Date,Price
2020-11-10,15325.34
2020-11-11,15652.51
2020-11-12,15939.42
2020-11-13,16279.18
2020-11-14,15982.98
2020-11-15,15979.39
2020-11-16,16409.95
2020-11-17,17260.21
2020-11-18,17874.21
2020-11-19,17792.16
2020-11-20,18370.05
2020-11-21,18710.40
2020-11-22,18291.83
2020-11-23,18443.06
2020-11-24,18940.47
2020-11-25,19053.63
2020-11-26,17151.06
2020-11-27,16941.50
2020-11-28,17411.32
2020-11-29,18038.28
2020-11-30,19114.41
2020-12-01,19131.62
2020-12-02,18933.33
2020-12-03,19317.04
2020-12-04,19055.65
2020-12-05,18975.52
2020-12-06,19161.79
2020-12-07,19178.67
2020-12-08,18799.50
2020-12-09,18237.26
2020-12-10,18256.19
2020-12-11,17897.44
2020-12-12,18505.37
2020-12-13,19139.09
2020-12-14,19166.97
2020-12-15,19341.79
2020-12-16,20395.30
2020-12-17,22781.35
2020-12-18,22874.88
2020-12-19,23490.41
2020-12-20,23607.38
2020-12-21,23029.26
2020-12-22,23142.18
2020-12-23,23488.62
2020-12-24,23206.16
2020-12-25,24133.91
2020-12-26,25613.82
2020-12-27,27081.23
2020-12-28,26962.66
2020-12-29,26654.11
2020-12-30,28179.82
2020-12-31,28819.11
2021-01-01,29279.02
2021-01-02,31348.55
2021-01-03,33463.99
2021-01-04,31099.84
2021-01-05,32341.58
2021-01-06,34979.45
2021-01-07,38299.34
2021-01-08,39991.02
2021-01-09,40348.28
2021-01-10,38553.79
2021-01-11,33575.28
2021-01-12,34778.52
2021-01-13,34751.04
2021-01-14,38606.76
2021-01-15,36803.97
2021-01-16,36797.54
2021-01-17,35389.12
2021-01-18,36132.13
2021-01-19,36921.54
2021-01-20,34861.96
2021-01-21,32321.94
2021-01-22,31363.64
2021-01-23,32331.66
2021-01-24,32091.71
2021-01-25,33485.77
2021-01-26,31995.08
2021-01-27,30809.66
2021-01-28,31973.18
2021-01-29,35574.15
2021-01-30,33988.36
2021-01-31,33299.68
2021-02-01,33790.99
2021-02-02,34861.05
2021-02-03,36640.05
2021-02-04,37458.44
2021-02-05,37729.33
2021-02-06,39835.89
2021-02-07,38571.43
2021-02-08,43069.30
2021-02-09,46705.27
2021-02-10,45554.62
2021-02-11,46872.56
2021-02-12,47548.59
2021-02-13,47122.31
2021-02-14,48746.38
2021-02-15,47515.80
2021-02-16,48997.83
2021-02-17,51000.38
2021-02-18,51850.69
2021-02-19,53880.03
2021-02-20,56335.45
2021-02-21,57157.68
2021-02-22,53588.44
2021-02-23,48392.84
2021-02-24,49869.77
2021-02-25,49832.13
2021-02-26,46464.81
2021-02-27,46952.92
2021-02-28,44551.56
2021-03-01,47992.14
2021-03-02,48588.25
2021-03-03,50862.22
2021-03-04,49267.17
2021-03-05,47653.45
2021-03-06,48292.47
2021-03-07,50422.49
2021-03-08,50856.70
2021-03-09,53979.59
2021-03-10,55654.48
2021-03-11,56338.63
2021-03-12,56711.97
2021-03-13,59670.23
2021-03-14,60429.06
2021-03-15,57136.69
2021-03-16,55052.32
2021-03-17,56333.14
2021-03-18,58585.51
2021-03-19,58307.12
2021-03-20,58820.34
2021-03-21,57207.46
2021-03-22,55988.58
2021-03-23,54625.07
2021-03-24,54908.15
2021-03-25,51889.75
2021-03-26,53323.27
2021-03-27,55313.35
2021-03-28,55687.49
2021-03-29,57262.53
2021-03-30,58473.48
2021-03-31,58640.43
2021-04-01,58825.74
2021-04-02,59377.60
2021-04-03,58585.83
2021-04-04,57572.41
2021-04-05,58289.23
2021-04-06,58307.31
2021-04-07,56684.07
2021-04-08,57274.72
2021-04-09,58229.33
2021-04-10,60036.76
2021-04-11,59796.71
2021-04-12,60169.26
2021-04-13,62142.81
2021-04-14,63314.69
2021-04-15,62948.87
2021-04-16,61477.76
2021-04-17,61112.41
2021-04-18,55574.41
2021-04-19,56302.04
2021-04-20,55497.04
2021-04-21,55375.70
2021-04-22,53356.50
2021-04-23,49609.13
2021-04-24,49959.47
2021-04-25,49230.66
2021-04-26,52949.50
2021-04-27,54649.87
2021-04-28,54821.34
2021-04-29,53646.47
2021-04-30,55629.21
2021-05-01,57825.14
2021-05-02,56788.02
2021-05-03,57906.40
2021-05-04,55147.83
2021-05-05,56177.76
2021-05-06,56806.01
2021-05-07,57025.37
2021-05-08,58664.79
2021-05-09,57902.33
2021-05-10,56969.79
2021-05-11,55819.67
2021-05-12,54437.52
2021-05-13,49480.43
2021-05-14,50300.27
2021-05-15,48401.94
2021-05-16,46535.45
2021-05-17,44036.21
2021-05-18,44046.38
2021-05-19,37986.05
2021-05-20,39839.63
2021-05-21,38267.83
2021-05-22,37329.25
2021-05-23,34153.54
2021-05-24,37324.94
2021-05-25,38020.92
2021-05-26,39324.42
2021-05-27,38970.97
2021-05-28,36376.88
2021-05-29,35179.26
2021-05-30,35432.22
2021-05-31,36258.82
2021-06-01,36583.28
2021-06-02,37362.63
2021-06-03,38611.21
2021-06-04,36938.37
2021-06-05,36347.50
2021-06-06,35913.68
2021-06-07,35566.34
2021-06-08,32661.43
2021-06-09,35174.95
2021-06-10,37115.79
2021-06-11,37033.18
2021-06-12,35658.71
2021-06-13,36982.20
2021-06-14,39841.58
2021-06-15,40225.92
2021-06-16,39266.92
2021-06-17,38449.36
2021-06-18,36802.30
2021-06-19,35743.75
2021-06-20,34810.39
2021-06-21,32782.63
2021-06-22,31213.95
2021-06-23,33784.08
2021-06-24,33741.44
2021-06-25,33085.77
2021-06-26,31273.83
2021-06-27,33188.65
2021-06-28,34518.25
2021-06-29,35623.02
2021-06-30,34888.67
2021-07-01,33590.30
2021-07-02,33307.91
2021-07-03,34397.92
2021-07-04,35406.96
2021-07-05,34072.53
2021-07-06,34265.57
2021-07-07,34556.12
2021-07-08,32831.92
2021-07-09,33138.24
2021-07-10,33689.72
2021-07-11,33873.69
2021-07-12,33612.70
2021-07-13,32803.65
2021-07-14,32450.39
2021-07-15,31919.61
2021-07-16,31721.62
2021-07-17,31598.78
2021-07-18,31782.50
2021-07-19,31082.89
2021-07-20,29793.10
2021-07-21,31368.09
2021-07-22,32150.06
2021-07-23,32576.54
2021-07-24,33872.72
2021-07-25,34421.24
2021-07-26,38351.43
2021-07-27,37637.42
2021-07-28,39891.82
2021-07-29,39914.63
2021-07-30,39869.68
2021-07-31,41691.50
2021-08-01,41117.97
2021-08-02,39542.99
2021-08-03,38308.40
2021-08-04,38463.65
2021-08-05,39704.72
2021-08-06,41581.22
2021-08-07,43630.24
2021-08-08,44445.82
2021-08-09,45248.64
2021-08-10,45638.33
2021-08-11,46203.62
2021-08-12,44851.61
2021-08-13,46537.00
2021-08-14,46951.61
2021-08-15,46344.31
2021-08-16,46923.46
2021-08-17,45848.19
2021-08-18,45185.10
2021-08-19,45504.67
2021-08-20,47980.73
2021-08-21,49012.41
2021-08-22,48821.30
2021-08-23,49929.87
2021-08-24,48712.46
2021-08-25,48182.17
2021-08-26,47200.54
2021-08-27,47522.91
2021-08-28,48885.63
2021-08-29,48648.10
2021-08-30,47956.10
2021-08-31,47316.69
2021-09-01,47785.77
2021-09-02,49719.05
2021-09-03,50052.47
2021-09-04,49986.93
2021-09-05,50601.34
2021-09-06,51760.77
2021-09-07,48217.37
2021-09-08,46141.50
2021-09-09,46504.55
2021-09-10,45718.23
2021-09-11,45372.58
2021-09-12,45708.29
2021-09-13,44727.96
2021-09-14,46286.64
2021-09-15,47657.57
2021-09-16,47818.86
2021-09-17,47457.32
2021-09-18,48297.20
2021-09-19,47596.60
2021-09-20,44355.20
2021-09-21,42082.64
2021-09-22,42662.65
2021-09-23,44179.57
2021-09-24,42572.97
2021-09-25,42497.05
2021-09-26,42700.28
2021-09-27,43283.37
2021-09-28,41835.89
2021-09-29,41734.04
2021-09-30,43287.28
2021-10-01,46635.54
2021-10-02,47880.95
2021-10-03,48191.67
2021-10-04,48307.26
2021-10-05,50403.00
2021-10-06,53474.71
2021-10-07,54266.46
2021-10-08,54709.97
2021-10-09,54870.42
2021-10-10,55119.02
2021-10-11,56802.29
2021-10-12,56336.14
2021-10-13,55790.41
2021-10-14,57622.62
2021-10-15,60134.42
2021-10-16,61253.01
2021-10-17,60684.68
2021-10-18,61674.89
2021-10-19,63168.10
2021-10-20,65701.83
2021-10-21,64502.06
2021-10-22,62069.14
2021-10-23,61064.46
2021-10-24,60480.85
2021-10-25,62745.33
2021-10-26,61895.07
2021-10-27,59369.59
2021-10-28,60130.78
2021-10-29,61534.43
2021-10-30,61605.10
2021-10-31,61084.96
2021-11-01,61301.81
2021-11-02,62446.75
2021-11-03,62607.52
2021-11-04,61788.75
2021-11-05,61449.07
2021-11-06,60862.29
2021-11-07,62216.42
2021-11-08,65762.15
2021-11-09,67482.75
2021-11-10,66256.31
2021-11-11,64931.06
2021-11-12,63900.23
2021-11-13,64112.66
2021-11-14,64456.32
2021-11-15,65064.03
2021-11-16,60733.54
2021-11-17,59813.08
2021-11-18,58687.47
2021-11-19,57202.61
2021-11-20,58790.76
2021-11-21,59184.75
2021-11-22,57339.46
2021-11-23,57006.00
2021-11-24,56693.58
2021-11-25,58315.52
2021-11-26,55314.53
2021-11-27,54542.23
2021-11-28,54932.23
2021-11-29,57636.34
2021-11-30,57431.09
2021-12-01,57380.03
2021-12-02,56681.17
2021-12-03,55000.01
2021-12-04,47845.59
2021-12-05,49110.46
2021-12-06,48905.19
2021-12-07,51095.21
2021-12-08,50097.76
2021-12-09,48795.29
2021-12-10,48231.39
2021-12-11,48327.26
2021-12-12,49858.86
2021-12-13,47641.68
2021-12-14,47290.23
2021-12-15,48073.52
2021-12-16,48527.56
2021-12-17,46672.85
2021-12-18,46507.77
2021-12-19,47292.03
2021-12-20,46377.65
2021-12-21,48507.59
2021-12-22,49004.99
2021-12-23,49417.85
2021-12-24,51105.06
2021-12-25,50778.48
2021-12-26,50156.60
2021-12-27,51142.65
2021-12-28,48744.27
2021-12-29,47417.48
2021-12-30,47044.13
2021-12-31,47225.77
2022-01-01,47055.04
2022-01-02,47247.50
2022-01-03,46674.58
2022-01-04,46495.19
2022-01-05,45169.19
2022-01-06,43083.58
2022-01-07,41809.83
2022-01-08,41462.58
2022-01-09,42009.72
2022-01-10,41145.58
2022-01-11,42296.73
2022-01-12,43461.41
2022-01-13,43455.09
2022-01-14,42663.95
2022-01-15,43114.60
2022-01-16,43109.95
2022-01-17,42451.51
2022-01-18,41810.62
2022-01-19,41924.52
2022-01-20,42268.26
2022-01-21,38240.41
2022-01-22,35350.57
2022-01-23,35557.95
2022-01-24,34656.01
2022-01-25,36579.24
2022-01-26,37609.54
2022-01-27,36345.24
2022-01-28,37068.01
2022-01-29,37873.18
2022-01-30,37939.38
2022-01-31,37673.70
2022-02-01,38623.20
2022-02-02,37827.53
2022-02-03,36751.03
2022-02-04,39226.26
2022-02-05,41515.85
2022-02-06,41725.40
2022-02-07,43202.32
2022-02-08,43862.16
2022-02-09,43947.91
2022-02-10,44443.06
2022-02-11,43084.05
2022-02-12,42311.11
2022-02-13,42321.65
2022-02-14,42241.54
2022-02-15,43995.46
2022-02-16,43935.23
2022-02-17,42116.34
2022-02-18,40280.99
2022-02-19,40018.95
2022-02-20,38649.00
2022-02-21,38286.97
2022-02-22,37366.59
2022-02-23,38248.83
2022-02-24,35842.81
2022-02-25,39021.88
2022-02-26,39330.59
2022-02-27,38305.53
2022-02-28,40478.29
2022-03-01,43760.12
2022-03-02,44213.80
2022-03-03,42805.38
2022-03-04,40761.49
2022-03-05,39167.95
2022-03-06,38914.22
2022-03-07,38300.38
2022-03-08,38707.53
2022-03-09,41496.13
2022-03-10,39573.14
2022-03-11,39037.11
2022-03-12,39057.27
2022-03-13,38611.09
2022-03-14,38806.55
2022-03-15,39141.48
2022-03-16,40380.48
2022-03-17,40890.73
2022-03-18,41161.38
2022-03-19,41950.55
2022-03-20,41541.64
2022-03-21,41077.59
2022-03-22,42540.05
2022-03-23,42264.47
2022-03-24,43398.43
2022-03-25,44457.94
2022-03-26,44436.66
2022-03-27,45731.41
2022-03-28,47401.94
2022-03-29,47597.21
2022-03-30,47234.97
2022-03-31,46389.84
2022-04-01,45470.34
2022-04-02,46451.30
2022-04-03,46529.00
2022-04-04,45968.42
2022-04-05,46285.44
2022-04-06,44257.26
2022-04-07,43446.83
2022-04-08,43171.66
2022-04-09,42432.04
2022-04-10,42683.16
2022-04-11,40795.14
2022-04-12,39988.49
2022-04-13,40525.65
2022-04-14,40441.95
2022-04-15,40291.84
2022-04-16,40378.02
2022-04-17,40158.21
2022-04-18,39803.64
2022-04-19,41234.34
2022-04-20,41535.22
2022-04-21,41579.34
2022-04-22,40059.05
2022-04-23,39689.05
2022-04-24,39530.86
2022-04-25,39240.87
2022-04-26,38920.90
2022-04-27,38858.34
2022-04-28,39636.43
2022-04-29,38987.20
2022-04-30,38286.16
2022-05-01,38090.12
2022-05-02,38651.16
2022-05-03,38130.54
2022-05-04,39167.79
2022-05-05,37453.49
2022-05-06,36067.57
2022-05-07,35525.66
2022-05-08,34446.90
2022-05-09,31837.88
2022-05-10,31230.34
2022-05-11,30008.92
2022-05-12,27963.46
2022-05-13,30144.70
2022-05-14,29378.75
2022-05-15,30229.68
2022-05-16,29841.31
2022-05-17,30218.57
2022-05-18,29426.69
2022-05-19,29735.90
2022-05-20,29609.80
2022-05-21,29324.47
2022-05-22,29924.39
2022-05-23,29979.08
2022-05-24,29261.19
2022-05-25,29740.17
2022-05-26,29102.59
2022-05-27,28842.95
2022-05-28,28864.19
2022-05-29,29164.53
2022-05-30,30762.02
2022-05-31,31707.83
2022-06-01,30639.79
2022-06-02,30059.24
2022-06-03,29866.18
2022-06-04,29711.90
2022-06-05,29896.02
2022-06-06,31207.24
2022-06-07,30353.59
2022-06-08,30415.34
2022-06-09,30213.10
2022-06-10,29524.74
2022-06-11,28716.29
2022-06-12,27509.10
2022-06-13,24049.55
2022-06-14,22078.74
2022-06-15,21158.34
2022-06-16,21222.78
2022-06-17,20668.22
2022-06-18,18889.78
2022-06-19,19379.82
2022-06-20,20348.25
2022-06-21,21024.20
2022-06-22,20291.68
2022-06-23,20624.56
2022-06-24,21071.85
2022-06-25,21289.51
2022-06-26,21394.94
2022-06-27,20986.15
2022-06-28,20742.67
2022-06-29,20109.22
2022-06-30,19268.57
2022-07-01,19706.02
2022-07-02,19228.36
2022-07-03,19187.95
2022-07-04,19675.92
2022-07-05,19991.53
2022-07-06,20195.25
2022-07-07,21154.59
2022-07-08,21799.93
2022-07-09,21618.24
2022-07-10,21087.40
2022-07-11,20423.05
2022-07-12,19705.33
2022-07-13,19592.76
2022-07-14,20267.18
2022-07-15,20832.09
2022-07-16,21001.18
2022-07-17,21214.60
2022-07-18,21119.86
2022-07-19,22680.58
2022-07-20,23602.19
2022-07-21,22917.99
2022-07-22,23181.35
2022-07-23,22427.78
2022-07-24,22677.17
2022-07-25,21923.68
2022-07-26,20997.15
2022-07-27,22109.35
2022-07-28,23375.47
2022-07-29,23897.96
2022-07-30,24057.43
2022-07-31,23720.26
2022-08-01,23210.80
2022-08-02,23006.58
2022-08-03,23205.51
